corpus_id,bucket,register,category,court,question_type,level,WC,FRE,ARI,TTR,MTLD,MCD,MaxCD,MLS,MLC,CT_T,DC_C,NomR,MAL,MaxAL,LeftBR,MeanArcCross,MaxArcCross,n_sent
gutenberg_85706_240,baseline,gutenberg_fiction,,,,,224,58.03,15.744,0.6875,129.65,1.75,5,28.5,7.355,0.75,0.7419,0.0396,2.5462,13.375,0.4909,1.2236,3.625,8
gutenberg_85706_241,baseline,gutenberg_fiction,,,,,321,76.352,11.282,0.6137,138.67,1.5,3,27.583,7.523,0.7188,0.7273,0.0,2.9646,15.167,0.4514,1.5651,4.167,12
gutenberg_85706_243,baseline,gutenberg_fiction,,,,,171,72.529,12.541,0.6433,99.04,1.6667,4,28.667,7.167,0.7692,0.75,0.0,2.6996,14.167,0.4699,1.4041,4.167,6
gutenberg_85706_246,baseline,gutenberg_fiction,,,,,230,64.295,13.505,0.6435,89.81,2.0,4,29.375,6.714,0.8182,0.7714,0.0374,3.0787,17.875,0.4053,1.689,4.375,8
gutenberg_85706_249,baseline,gutenberg_fiction,,,,,375,61.188,15.308,0.5893,102.98,2.0,3,34.273,7.25,0.8462,0.7885,0.0497,3.1631,20.818,0.4454,1.8447,4.909,11
gutenberg_85706_257,baseline,gutenberg_fiction,,,,,268,58.415,13.552,0.6418,95.64,1.75,3,34.25,8.839,0.6,0.7419,0.0776,2.8508,15.75,0.4248,1.5096,4.375,8
gutenberg_85706_258,baseline,gutenberg_fiction,,,,,138,69.276,8.694,0.7391,148.12,1.6667,2,23.5,5.875,0.9167,0.75,0.0339,2.5573,12.833,0.5037,1.2311,3.333,6
gutenberg_85706_260,baseline,gutenberg_fiction,,,,,189,63.341,13.16,0.7143,151.85,1.625,4,24.0,7.385,0.6667,0.6923,0.0114,2.6115,14.75,0.5217,1.2217,3.75,8
gutenberg_85706_262,baseline,gutenberg_fiction,,,,,140,66.282,11.38,0.7571,161.41,0.875,2,17.75,8.875,0.6154,0.5625,0.0435,2.6002,14.375,0.4254,1.3419,3.625,8
gutenberg_85706_274,baseline,gutenberg_fiction,,,,,203,48.936,19.868,0.6847,119.82,1.6,3,41.6,9.905,0.625,0.7619,0.0417,3.0431,23.0,0.4335,1.7404,4.4,5
gutenberg_85706_278,baseline,gutenberg_fiction,,,,,179,71.639,10.676,0.6648,105.96,1.375,3,23.0,7.077,0.7222,0.6923,0.0361,2.7578,13.125,0.3864,1.4273,3.75,8
gutenberg_85706_284,baseline,gutenberg_fiction,,,,,140,79.215,9.682,0.7071,122.23,1.6,3,28.8,7.2,0.8,0.75,0.0175,3.0873,16.0,0.5324,1.6978,4.4,5
gutenberg_85706_287,baseline,gutenberg_fiction,,,,,168,70.147,13.513,0.7202,154.71,2.0,4,28.5,8.55,0.7692,0.7,0.0123,2.7543,11.333,0.4545,1.3925,3.833,6
gutenberg_85706_289,baseline,gutenberg_fiction,,,,,140,75.346,9.63,0.7071,140.0,1.0,2,20.857,8.588,0.5385,0.5882,0.0526,2.2617,9.0,0.4748,1.0143,3.0,7
gutenberg_85706_295,baseline,gutenberg_fiction,,,,,140,53.932,15.851,0.75,156.8,2.0,3,28.8,7.579,0.9167,0.7368,0.0857,2.6048,13.2,0.3885,1.3478,4.4,5
gutenberg_85706_300,baseline,gutenberg_fiction,,,,,189,63.768,11.075,0.6984,119.28,1.1111,3,21.111,7.917,0.8125,0.625,0.0482,2.2344,8.889,0.4586,0.996,3.111,9
gutenberg_85706_302,baseline,gutenberg_fiction,,,,,335,71.788,10.109,0.5851,98.74,1.7857,5,24.286,7.083,0.7857,0.7083,0.028,2.9336,16.143,0.4816,1.6079,4.286,14
gutenberg_85706_315,baseline,gutenberg_fiction,,,,,161,53.487,13.547,0.6832,97.47,0.8333,3,27.167,13.583,0.2,0.5833,0.05,3.0787,19.333,0.4268,1.599,4.333,6
gutenberg_85706_319,baseline,gutenberg_fiction,,,,,155,41.411,24.398,0.6753,95.77,1.6667,2,53.667,11.5,0.7778,0.7857,0.0159,4.0174,32.333,0.462,2.5299,6.667,3
gutenberg_85706_324,baseline,gutenberg_fiction,,,,,160,88.716,7.41,0.6937,119.11,1.5,3,20.875,6.185,0.7857,0.7037,0.0,2.4379,9.875,0.5283,1.1481,3.625,8
gutenberg_85706_334,baseline,gutenberg_fiction,,,,,140,64.469,10.337,0.6786,84.17,1.25,4,17.625,6.409,0.5625,0.6364,0.0656,2.4115,8.375,0.5113,1.1461,3.5,8
gutenberg_85706_335,baseline,gutenberg_fiction,,,,,229,63.706,9.852,0.6638,135.1,1.0833,2,19.417,8.034,0.6842,0.5862,0.1212,2.4385,9.5,0.5023,1.1768,3.5,12
gutenberg_85706_339,baseline,gutenberg_fiction,,,,,152,1.125,39.438,0.7105,105.39,3.0,3,77.5,10.333,1.0,0.8667,0.1493,3.7247,37.0,0.4314,2.3754,6.5,2
gutenberg_85706_340,baseline,gutenberg_fiction,,,,,206,41.801,18.761,0.6602,120.72,1.6667,2,34.833,8.038,0.7857,0.7692,0.1444,2.8837,20.833,0.4828,1.5884,4.167,6
gutenberg_85706_341,baseline,gutenberg_fiction,,,,,220,35.73,18.048,0.6818,138.5,1.6667,3,36.833,11.632,0.6667,0.6842,0.1091,2.8865,18.5,0.4326,1.6189,4.5,6
gutenberg_85706_373,baseline,gutenberg_fiction,,,,,147,60.741,14.513,0.7347,155.14,2.0,4,29.4,7.737,0.9091,0.7368,0.0606,2.3728,13.8,0.4296,1.1688,3.2,5
gutenberg_85706_388,baseline,gutenberg_fiction,,,,,130,45.062,21.432,0.7231,100.13,3.6667,5,44.0,6.947,0.625,0.8421,0.0462,3.0139,27.333,0.5116,1.6919,4.0,3
gutenberg_85706_396,baseline,gutenberg_fiction,,,,,143,81.104,5.613,0.7133,125.48,0.875,3,9.812,5.065,0.4375,0.5484,0.0137,2.0662,5.75,0.5745,0.7429,2.188,16
gutenberg_85706_398,baseline,gutenberg_fiction,,,,,160,56.041,14.482,0.7312,166.7,1.5,3,26.833,7.667,0.9167,0.7143,0.0789,2.4165,14.0,0.4774,1.2142,3.833,6
gutenberg_85706_473,baseline,gutenberg_fiction,,,,,165,67.718,14.081,0.6727,83.87,2.2,4,34.0,6.8,0.8,0.8,0.0164,2.9315,18.4,0.497,1.6309,4.4,5
gutenberg_85706_479,baseline,gutenberg_fiction,,,,,153,82.39,4.475,0.7255,154.53,1.0,2,11.429,5.161,0.5625,0.5806,0.0189,2.0403,5.429,0.5822,0.7909,2.429,14
gutenberg_85706_481,baseline,gutenberg_fiction,,,,,224,69.675,8.741,0.5714,51.92,1.0833,3,19.167,8.519,0.5789,0.5556,0.0568,2.542,10.083,0.5046,1.1488,3.5,12
gutenberg_85706_489,baseline,gutenberg_fiction,,,,,185,64.771,13.068,0.6757,120.68,2.2857,4,27.286,6.586,0.6875,0.7586,0.0119,2.5422,13.714,0.4565,1.2546,3.714,7
gutenberg_85706_498,baseline,gutenberg_fiction,,,,,249,63.915,13.4,0.6546,109.03,1.75,3,31.375,8.097,0.875,0.7419,0.0374,2.7889,16.375,0.4403,1.5103,4.25,8
gutenberg_85706_509,baseline,gutenberg_fiction,,,,,161,77.279,8.753,0.764,191.0,0.75,2,21.25,11.333,0.3125,0.5333,0.0225,2.9282,14.25,0.4815,1.3625,4.125,8
gutenberg_85706_513,baseline,gutenberg_fiction,,,,,138,68.851,10.002,0.6449,62.87,1.8,3,28.0,7.0,0.6923,0.75,0.0357,2.9668,17.8,0.4444,1.6472,4.6,5
gutenberg_85706_515,baseline,gutenberg_fiction,,,,,294,47.238,18.444,0.6156,110.47,2.0,4,37.0,8.457,0.8421,0.7714,0.056,2.7408,16.0,0.4583,1.4673,4.25,8
gutenberg_85706_516,baseline,gutenberg_fiction,,,,,189,67.525,11.757,0.6296,102.72,1.8571,4,27.857,6.964,0.6667,0.75,0.025,2.5182,11.143,0.5266,1.2681,4.0,7
gutenberg_85706_521,baseline,gutenberg_fiction,,,,,158,79.277,5.427,0.7532,179.23,0.7143,3,11.5,7.318,0.5625,0.5,0.0149,1.8594,6.286,0.5034,0.7848,2.143,14
gutenberg_85706_531,baseline,gutenberg_fiction,,,,,149,54.901,17.932,0.651,78.68,1.4,3,30.6,10.929,0.8,0.6429,0.0606,2.4223,13.2,0.5,1.2033,3.2,5
gutenberg_85706_540,baseline,gutenberg_fiction,,,,,149,49.791,18.817,0.7383,159.39,2.25,5,37.25,8.278,0.8571,0.7778,0.0145,3.0923,24.5,0.4621,1.7352,4.75,4
gutenberg_85706_558,baseline,gutenberg_fiction,,,,,230,61.287,12.493,0.6783,137.73,1.3,3,23.7,9.115,0.4545,0.6154,0.0855,2.6783,12.6,0.4361,1.373,4.1,10
gutenberg_85706_577,baseline,gutenberg_fiction,,,,,226,51.657,17.179,0.6504,94.17,2.2857,4,32.571,5.7,0.75,0.825,0.1053,2.7842,18.571,0.457,1.4943,4.143,7
gutenberg_85706_579,baseline,gutenberg_fiction,,,,,171,65.845,9.031,0.7368,181.94,0.8889,4,20.111,8.227,0.6154,0.6364,0.0533,2.2432,8.333,0.5,0.9075,2.667,9
gutenberg_85706_582,baseline,gutenberg_fiction,,,,,175,38.003,17.726,0.6857,102.89,1.8333,3,29.667,7.739,0.8571,0.7391,0.1084,2.754,17.167,0.5174,1.4658,4.0,6
gutenberg_85706_583,baseline,gutenberg_fiction,,,,,170,52.172,15.649,0.6941,113.73,1.5,5,28.667,7.167,0.6154,0.75,0.0423,2.5477,15.167,0.5,1.2556,3.333,6
gutenberg_85706_596,baseline,gutenberg_fiction,,,,,225,61.618,11.405,0.6622,121.89,1.5,4,20.0,6.857,0.8889,0.6571,0.0741,2.6299,13.333,0.4912,1.2437,3.5,12
gutenberg_85706_603,baseline,gutenberg_fiction,,,,,379,84.497,7.677,0.657,202.82,0.8571,4,18.905,8.63,0.4828,0.6087,0.0,2.9369,12.762,0.508,1.4046,3.857,21
gutenberg_85706_605,baseline,gutenberg_fiction,,,,,175,53.835,13.49,0.6686,121.77,1.8333,4,29.5,6.556,0.6667,0.7778,0.075,2.8216,18.5,0.4854,1.4846,4.333,6
gutenberg_85706_606,baseline,gutenberg_fiction,,,,,183,69.913,9.443,0.7158,168.52,1.3,5,19.0,7.037,0.8571,0.6296,0.0625,2.5279,9.7,0.4611,1.1579,3.3,10
gutenberg_85706_621,baseline,gutenberg_fiction,,,,,151,63.923,11.72,0.7152,151.0,1.0,2,25.667,9.059,0.6364,0.6471,0.0476,2.5198,13.0,0.4595,1.252,3.667,6
gutenberg_85706_624,baseline,gutenberg_fiction,,,,,343,72.587,9.045,0.6152,120.13,1.0,2,20.765,8.209,0.6522,0.6279,0.0368,2.4011,11.706,0.4821,1.1333,3.176,17
gutenberg_85706_645,baseline,gutenberg_fiction,,,,,131,51.435,21.041,0.7557,150.16,2.3333,3,45.0,9.643,0.8889,0.7857,0.0167,3.0345,23.333,0.4545,1.7604,4.667,3
gutenberg_85706_646,baseline,gutenberg_fiction,,,,,156,68.277,10.119,0.6731,94.43,1.375,2,20.0,6.957,0.8462,0.6522,0.0921,2.6223,12.0,0.5329,1.3156,3.875,8
gutenberg_85706_683,baseline,gutenberg_fiction,,,,,355,73.381,7.932,0.6113,177.5,1.2,4,18.3,6.655,0.7143,0.6364,0.0205,2.228,9.6,0.5145,0.9903,2.85,20
gutenberg_85706_693,baseline,gutenberg_fiction,,,,,133,46.257,15.208,0.7519,150.09,1.1667,3,22.667,8.0,0.7,0.7059,0.0862,2.2204,10.333,0.4846,1.1292,3.0,6
gutenberg_85706_695,baseline,gutenberg_fiction,,,,,184,23.199,30.867,0.6848,122.88,1.75,3,46.75,8.13,0.8,0.8696,0.0759,3.3155,31.75,0.4699,1.9606,5.0,4
gutenberg_85706_705,baseline,gutenberg_fiction,,,,,150,75.682,6.709,0.76,175.0,1.1538,3,12.077,5.414,0.5,0.6897,0.0145,2.0893,7.385,0.5172,0.8656,2.385,13
gutenberg_85706_706,baseline,gutenberg_fiction,,,,,154,52.785,14.189,0.6883,96.51,1.4,3,31.4,8.263,0.7273,0.7368,0.1429,2.9521,16.4,0.5,1.6384,5.2,5
gutenberg_85706_707,baseline,gutenberg_fiction,,,,,160,90.179,4.388,0.6625,80.17,1.0,2,13.385,6.0,0.6667,0.5517,0.0,2.4618,9.0,0.5155,1.1029,3.231,13
gutenberg_85706_735,baseline,gutenberg_fiction,,,,,140,91.105,4.847,0.6929,113.42,0.9091,2,13.636,6.522,0.6667,0.5217,0.0,2.3787,8.364,0.5036,1.1182,3.273,11
gutenberg_85706_755,baseline,gutenberg_fiction,,,,,190,53.136,16.069,0.6526,106.08,1.5,3,31.833,7.958,0.7,0.75,0.0824,2.6618,14.333,0.4919,1.4142,4.333,6
gutenberg_85706_766,baseline,gutenberg_fiction,,,,,224,69.086,9.737,0.6473,113.45,0.9091,2,20.545,8.692,0.619,0.6154,0.06,2.2051,10.455,0.4954,1.0772,3.0,11
gutenberg_85706_768,baseline,gutenberg_fiction,,,,,151,68.965,11.065,0.7682,182.41,1.1667,2,25.667,9.059,0.7857,0.7059,0.0278,2.5026,11.0,0.4459,1.12,3.667,6
gutenberg_85706_774,baseline,gutenberg_fiction,,,,,196,77.254,9.933,0.6531,114.4,1.6,3,20.5,6.613,0.7778,0.6774,0.0238,2.4705,10.7,0.5026,1.171,3.1,10
gutenberg_85706_780,baseline,gutenberg_fiction,,,,,161,38.293,21.806,0.7143,114.62,2.0,4,54.667,10.933,0.75,0.8,0.0506,2.9115,26.333,0.5404,1.7052,4.667,3
gutenberg_85706_785,baseline,gutenberg_fiction,,,,,265,55.092,16.781,0.6151,102.23,1.7143,2,38.714,7.324,0.8421,0.8108,0.042,3.2364,19.0,0.4659,1.8826,5.286,7
gutenberg_85706_793,baseline,gutenberg_fiction,,,,,139,60.184,15.7,0.6691,85.46,1.5,3,35.25,9.4,0.7273,0.7333,0.0,2.4961,16.25,0.4745,1.2301,4.0,4
gutenberg_85706_810,baseline,gutenberg_fiction,,,,,138,53.147,14.657,0.7174,123.98,2.0,4,28.0,7.778,0.5,0.7222,0.087,2.8342,16.0,0.4667,1.5183,4.2,5
gutenberg_85706_811,baseline,gutenberg_fiction,,,,,130,44.995,18.66,0.7923,175.26,2.0,4,34.0,8.0,0.7778,0.7647,0.037,3.4909,27.25,0.4697,2.0761,5.0,4
gutenberg_85706_823,baseline,gutenberg_fiction,,,,,171,67.824,9.389,0.6725,102.01,1.2222,3,19.778,6.138,0.6667,0.6897,0.0526,2.6748,12.556,0.4793,1.2947,3.333,9
gutenberg_85706_840,baseline,gutenberg_fiction,,,,,179,43.746,16.8,0.7039,139.01,1.1667,2,30.5,9.632,0.6154,0.6842,0.0947,2.9041,16.833,0.4633,1.5706,4.167,6
gutenberg_85706_844,baseline,gutenberg_fiction,,,,,258,64.897,12.647,0.6279,130.23,1.5,4,26.4,8.0,0.6316,0.697,0.0261,2.9039,15.6,0.4606,1.5331,4.2,10
gutenberg_85706_845,baseline,gutenberg_fiction,,,,,178,67.332,10.017,0.6573,93.88,1.125,3,22.875,8.318,0.625,0.6364,0.0649,2.5968,13.5,0.4571,1.2783,3.25,8
gutenberg_85706_852,baseline,gutenberg_fiction,,,,,347,71.773,9.76,0.5908,118.71,1.0556,2,19.556,7.333,0.7097,0.625,0.02,2.5694,10.833,0.5,1.2901,3.5,18
gutenberg_85706_858,baseline,gutenberg_fiction,,,,,171,72.703,11.029,0.6082,81.64,1.8571,3,25.286,7.375,0.8,0.7083,0.0615,2.6095,13.714,0.5588,1.3152,3.857,7
gutenberg_85706_860,baseline,gutenberg_fiction,,,,,214,76.397,7.467,0.5841,55.13,0.9231,2,16.692,7.75,0.6923,0.6071,0.0723,2.2983,9.231,0.5637,1.0493,2.923,13
gutenberg_85706_873,baseline,gutenberg_fiction,,,,,143,68.083,7.36,0.7203,116.32,1.2222,3,16.667,5.769,0.6923,0.6923,0.0769,2.2639,7.556,0.5177,0.9791,3.222,9
gutenberg_85706_877,baseline,gutenberg_fiction,,,,,218,71.586,7.833,0.6468,117.25,1.1818,3,20.364,6.588,0.6087,0.6765,0.0723,2.4148,10.909,0.4977,1.127,3.0,11
gutenberg_85706_879,baseline,gutenberg_fiction,,,,,249,76.45,6.436,0.6104,93.77,1.3529,5,15.176,6.143,0.7619,0.6429,0.0874,2.2516,8.235,0.5062,1.0044,3.118,17
gutenberg_85706_880,baseline,gutenberg_fiction,,,,,185,57.912,13.679,0.6541,84.15,1.3333,4,31.833,9.55,0.5294,0.7,0.1039,2.9473,17.0,0.4703,1.5981,4.167,6
gutenberg_85706_887,baseline,gutenberg_fiction,,,,,206,68.546,12.353,0.6311,72.28,2.0,4,34.5,8.28,0.8125,0.76,0.0375,2.6533,18.0,0.5124,1.4004,4.0,6
gutenberg_85706_888,baseline,gutenberg_fiction,,,,,182,46.243,19.388,0.6978,112.87,1.4,3,37.4,9.842,0.7778,0.7368,0.0814,3.2379,22.6,0.5165,1.8683,5.4,5
gutenberg_85706_889,baseline,gutenberg_fiction,,,,,139,52.272,17.089,0.7194,130.61,1.25,2,34.75,11.583,0.5455,0.75,0.0606,2.8744,17.75,0.4148,1.6263,4.75,4
gutenberg_85706_894,baseline,gutenberg_fiction,,,,,146,66.522,13.429,0.7397,157.07,1.2857,4,20.857,6.636,0.4545,0.7727,0.0645,1.9923,8.286,0.518,0.954,2.714,7
gutenberg_85706_906,baseline,gutenberg_fiction,,,,,174,88.831,4.011,0.6092,72.32,0.5263,3,9.474,6.667,0.35,0.3704,0.0147,1.8251,5.0,0.4506,0.5554,1.842,19
gutenberg_85706_907,baseline,gutenberg_fiction,,,,,166,65.614,13.031,0.6506,97.5,1.5,3,27.667,8.3,0.4286,0.7,0.0286,2.7897,17.667,0.5,1.4837,4.0,6
gutenberg_85706_909,baseline,gutenberg_fiction,,,,,154,93.686,4.073,0.6169,68.79,0.5556,2,9.0,6.48,0.4444,0.4,0.0161,1.7965,5.389,0.4726,0.6266,1.944,18
gutenberg_85706_936,baseline,gutenberg_fiction,,,,,149,59.182,11.878,0.745,163.59,1.4286,3,21.857,7.65,0.7,0.7,0.0857,2.5198,10.857,0.5616,1.2244,3.429,7
gutenberg_85706_937,baseline,gutenberg_fiction,,,,,162,68.978,11.249,0.6914,95.63,0.8571,2,23.429,11.714,0.3636,0.5714,0.0128,2.66,13.286,0.4777,1.3481,3.429,7
gutenberg_85706_938,baseline,gutenberg_fiction,,,,,159,60.338,11.641,0.7233,159.94,1.0,2,27.333,9.647,0.7778,0.6471,0.1549,2.6861,14.167,0.4684,1.4434,3.833,6
gutenberg_85706_942,baseline,gutenberg_fiction,,,,,262,77.238,9.123,0.645,104.72,1.2308,3,20.538,7.629,0.8095,0.6571,0.0342,2.5704,11.077,0.4882,1.2177,3.385,13
gutenberg_85706_953,baseline,gutenberg_fiction,,,,,233,48.873,17.914,0.6438,104.66,1.2857,3,34.286,10.0,0.6429,0.7083,0.0777,2.9167,20.857,0.4506,1.5772,4.286,7
gutenberg_85706_957,baseline,gutenberg_fiction,,,,,183,75.461,9.16,0.6995,96.8,0.8889,3,20.444,8.364,0.3333,0.5909,0.0349,2.6398,11.111,0.4629,1.2695,3.556,9
gutenberg_85706_965,baseline,gutenberg_fiction,,,,,303,80.02,7.148,0.6271,137.68,0.9474,3,16.789,6.787,0.4516,0.617,0.0323,2.3525,10.842,0.5033,1.0626,3.053,19
gutenberg_85706_969,baseline,gutenberg_fiction,,,,,259,63.386,11.165,0.6216,96.22,1.6364,4,24.273,6.357,0.6111,0.7381,0.0727,2.731,13.727,0.4961,1.4146,4.182,11
gutenberg_85706_971,baseline,gutenberg_fiction,,,,,196,69.105,9.253,0.6531,112.26,1.4,3,19.9,6.862,0.5882,0.6552,0.0909,2.5908,9.9,0.4656,1.1945,3.2,10
gutenberg_85706_973,baseline,gutenberg_fiction,,,,,164,60.675,11.078,0.7378,175.14,1.2857,2,24.286,8.947,0.7857,0.6316,0.0429,2.3834,10.286,0.4724,1.1353,3.0,7
gutenberg_85706_974,baseline,gutenberg_fiction,,,,,191,65.668,11.813,0.6806,144.63,1.7143,3,28.286,8.609,0.4667,0.6957,0.0235,3.055,15.571,0.4974,1.7123,4.429,7
gutenberg_85706_975,baseline,gutenberg_fiction,,,,,172,70.409,10.679,0.7326,180.08,1.375,3,21.75,8.7,0.6667,0.6,0.0119,2.5844,11.25,0.512,1.3167,3.625,8
gutenberg_85706_990,baseline,gutenberg_fiction,,,,,171,62.139,14.607,0.6374,85.5,1.5714,3,24.429,7.773,0.75,0.6818,0.0649,2.5853,11.714,0.4451,1.3089,3.857,7
gutenberg_85706_997,baseline,gutenberg_fiction,,,,,191,57.695,13.49,0.7068,143.68,1.375,3,24.25,9.238,0.5263,0.619,0.0319,2.7441,12.25,0.371,1.4145,4.125,8
gutenberg_85706_1003,baseline,gutenberg_fiction,,,,,205,46.704,15.3,0.6732,125.95,2.25,4,25.75,6.438,0.8,0.75,0.086,2.6106,13.0,0.4747,1.3274,3.625,8
gutenberg_85706_1005,baseline,gutenberg_fiction,,,,,137,56.595,17.079,0.6934,78.31,2.0,4,34.5,10.615,0.7,0.6923,0.1077,2.681,15.0,0.5373,1.3833,4.0,4
gutenberg_85706_1007,baseline,gutenberg_fiction,,,,,148,75.448,6.915,0.6149,57.19,1.25,2,19.0,6.909,0.7333,0.6364,0.037,2.7619,11.5,0.5625,1.3813,3.75,8
gutenberg_85706_1021,baseline,gutenberg_fiction,,,,,197,50.036,20.099,0.6599,96.9,1.2,2,40.2,10.579,0.4706,0.7368,0.0114,3.2764,27.0,0.4031,1.8965,5.6,5
gutenberg_85706_1022,baseline,gutenberg_fiction,,,,,140,50.453,17.971,0.7143,99.15,1.75,3,35.5,7.474,0.8333,0.7895,0.0156,2.7637,18.0,0.4565,1.4485,4.0,4
gutenberg_85706_1027,baseline,gutenberg_fiction,,,,,205,53.719,13.761,0.7024,150.85,1.4444,5,23.111,8.667,0.5294,0.6667,0.0808,2.0367,9.556,0.45,0.9574,2.667,9
gutenberg_85706_1029,baseline,gutenberg_fiction,,,,,244,67.822,11.512,0.6598,137.71,1.7,3,25.0,7.143,0.8125,0.7143,0.0396,2.5713,11.5,0.5333,1.2862,4.0,10
gutenberg_85706_1037,baseline,gutenberg_fiction,,,,,246,61.5,11.931,0.6057,94.72,1.875,4,31.5,7.2,0.8571,0.7714,0.0392,2.7233,14.375,0.4508,1.4603,3.875,8
gutenberg_85706_1043,baseline,gutenberg_fiction,,,,,187,59.15,12.699,0.7166,169.94,1.375,2,23.75,7.308,0.9167,0.6923,0.0341,2.4667,11.125,0.489,1.1783,3.875,8
gutenberg_85706_1050,baseline,gutenberg_fiction,,,,,293,60.494,12.657,0.6553,100.64,1.7273,4,27.0,8.25,0.8235,0.6944,0.0839,2.6534,11.455,0.5559,1.3482,4.091,11
gutenberg_85706_1062,baseline,gutenberg_fiction,,,,,212,47.599,15.641,0.6604,98.78,2.1667,4,35.5,7.1,0.8182,0.8,0.1149,2.6527,19.167,0.4831,1.4018,4.333,6
gutenberg_85706_1064,baseline,gutenberg_fiction,,,,,267,60.438,14.625,0.6667,153.53,1.4444,3,29.778,9.241,0.8,0.6897,0.0472,2.8148,15.556,0.4363,1.5162,4.111,9
gutenberg_85706_1066,baseline,gutenberg_fiction,,,,,199,76.24,8.633,0.6834,143.05,0.8333,2,16.75,8.04,0.5789,0.56,0.013,2.1844,10.0,0.4497,1.012,3.083,12
gutenberg_85706_1104,baseline,gutenberg_fiction,,,,,337,64.041,12.887,0.5727,95.68,1.0769,3,26.154,8.095,0.56,0.7143,0.031,2.8143,14.154,0.5076,1.4495,4.154,13
gutenberg_85706_1110,baseline,gutenberg_fiction,,,,,177,69.294,10.41,0.678,118.81,1.2,2,18.0,6.667,0.7778,0.6296,0.0357,2.2857,9.2,0.5294,1.0472,3.0,10
gutenberg_85706_1176,baseline,gutenberg_fiction,,,,,252,64.404,11.762,0.6349,101.64,1.6364,4,23.818,7.081,0.8889,0.7297,0.0427,2.5527,12.0,0.502,1.1739,3.0,11
gutenberg_85706_1190,baseline,gutenberg_fiction,,,,,150,63.021,14.42,0.72,150.0,2.0,3,37.5,7.5,0.6667,0.8,0.0448,2.8063,18.25,0.4589,1.5645,4.0,4
gutenberg_85706_1191,baseline,gutenberg_fiction,,,,,205,64.858,15.803,0.6293,86.74,1.1429,2,31.143,9.083,0.8571,0.75,0.0206,2.5284,18.714,0.4645,1.3452,3.714,7
gutenberg_85706_1192,baseline,gutenberg_fiction,,,,,148,52.098,18.138,0.7162,148.0,2.25,3,37.0,7.048,1.0,0.8095,0.0164,3.7326,28.75,0.5069,2.2592,6.0,4
gutenberg_85706_1193,baseline,gutenberg_fiction,,,,,137,61.391,11.474,0.7518,154.57,1.2,3,27.6,9.857,0.7778,0.6429,0.0328,2.4431,10.4,0.4962,1.2505,3.8,5
gutenberg_85706_1221,baseline,gutenberg_fiction,,,,,143,69.647,10.809,0.7063,98.5,1.0,2,23.833,7.15,0.8182,0.7,0.0,2.6339,13.0,0.4307,1.3768,4.0,6
gutenberg_85706_1251,baseline,gutenberg_fiction,,,,,276,81.541,6.961,0.587,103.01,1.1,4,14.45,6.283,0.8095,0.6522,0.0569,1.9687,7.2,0.4853,0.8752,2.65,20
gutenberg_85706_1274,baseline,gutenberg_fiction,,,,,220,50.484,15.399,0.7091,184.19,2.3333,4,38.0,9.12,0.5833,0.76,0.099,3.2249,22.167,0.4595,1.8455,4.833,6
gutenberg_85706_1285,baseline,gutenberg_fiction,,,,,179,52.814,17.073,0.6704,97.49,1.4,3,36.2,10.056,0.6667,0.7222,0.0127,3.3794,23.2,0.4205,2.0432,4.8,5
gutenberg_85706_1286,baseline,gutenberg_fiction,,,,,236,48.559,16.69,0.6568,123.66,1.875,3,30.0,7.059,0.8571,0.7647,0.0427,2.851,15.75,0.444,1.5521,4.75,8
gutenberg_85706_1287,baseline,gutenberg_fiction,,,,,235,57.212,14.073,0.6766,135.77,1.375,2,29.75,9.52,0.7059,0.68,0.0345,2.7314,15.5,0.4522,1.4294,4.0,8
gutenberg_85706_1306,baseline,gutenberg_fiction,,,,,133,66.023,11.291,0.7143,115.06,1.1667,3,22.5,9.643,0.5385,0.5714,0.0656,2.9307,14.5,0.4651,1.5569,4.333,6
gutenberg_85706_1310,baseline,gutenberg_fiction,,,,,327,50.43,19.206,0.6636,172.69,1.5,3,41.875,10.469,0.6957,0.75,0.0364,3.4857,29.0,0.4618,2.0668,5.375,8
gutenberg_85706_1323,baseline,gutenberg_fiction,,,,,170,67.726,12.794,0.7,112.57,1.7143,4,25.286,7.375,0.5625,0.7083,0.0357,2.6891,14.857,0.5118,1.3824,3.571,7
gutenberg_85706_1330,baseline,gutenberg_fiction,,,,,183,80.305,5.825,0.6503,87.77,0.8571,2,13.5,6.75,0.6842,0.5357,0.0606,2.2115,8.071,0.4229,0.875,2.714,14
gutenberg_85706_1332,baseline,gutenberg_fiction,,,,,144,70.805,9.953,0.7153,130.86,1.5,4,18.75,6.818,0.8333,0.6364,0.029,2.8498,12.25,0.5352,1.3598,3.625,8
gutenberg_85706_1339,baseline,gutenberg_fiction,,,,,136,70.818,6.905,0.6765,87.77,1.7778,3,15.333,4.929,0.9231,0.7143,0.069,2.0641,8.0,0.5271,0.9447,2.556,9
gutenberg_85706_1420,baseline,gutenberg_fiction,,,,,192,68.416,10.137,0.6667,104.18,1.4444,3,21.556,8.083,0.9167,0.7083,0.0444,2.527,13.556,0.5243,1.2819,3.556,9
gutenberg_85706_1428,baseline,gutenberg_fiction,,,,,141,68.346,9.563,0.6879,85.71,0.5714,1,20.286,8.875,0.5263,0.5625,0.0308,2.3136,8.429,0.4074,1.0537,3.286,7
